id,Nazwa produktu,Producent,id,actual,Jednostka ceny,Waga,Średnica,Długość,Szerokość,Wysokość,Grubość,Typ pakowania,Jednostki zakupu ,
306,Wieszak do sufitów,RIGIPS,1363,1,szt,0.16,,500,,,,,1,paczka
307,Klips do belek stalowych ,RIGIPS,1364,1,szt,0.04,,,,,,,1,paczka
308,Wieszak do profili C RIGISTIL,RIGIPS,1365,1,szt,0.04,,170,,,,,1,paczka
308,Wieszak do profili C RIGISTIL,RIGIPS,1366,1,szt,0.06,,300,,,,,1,paczka
309,Wieszak kotwowy RIGISTIL do profili C Rigistil,RIGIPS,1367,1,szt,0.04,,,,,,,1,paczka
310,Wieszak kotwowy RIGISTIL z noniuszem do profili C Rigistil,RIGIPS,1368,1,szt,0.05,,,,,,,1,paczka
311,Uchwyt bezpośredni GL 9 do profili C RIGISTIL,RIGIPS,1369,1,szt,0.06,,125,,,,,1,paczka
311,Uchwyt bezpośredni GL 9 do profili C RIGISTIL,RIGIPS,1370,1,szt,0.04,,75,,,,,1,paczka
312,Łącznik krzyżowy RIGISTIL,RIGIPS,1371,1,szt,0.03,,,,,,,1,paczka
313,Łącznik wzdłużny GL 3 do profili C RIGISTIL,RIGIPS,1372,1,szt,0.03,,,,,,,1,paczka
314,Kątownik mocujący do profili ościeżnicowych,RIGIPS,1373,1,szt,0.1,,,,,,,1,paczka
314,Kątownik mocujący do profili ościeżnicowych,RIGIPS,1377,1,szt,0.2,,,,,,,1,paczka
315,Kątownik mocujący do profili ościeżnicowych UA 75 ,RIGIPS,1374,1,szt,0.17,,,,,,,1,paczka
316,Kątownik mocujący do profili ościeżnicowych UA 100 ,RIGIPS,1375,1,szt,0.26,,,,,,,1,paczka
317,Śruba M8 do profila UA z podkładką i nakrętką ,RIGIPS,1376,1,szt,0.02,,,,,,,1,paczka
318,Kątownik mocujący do profili ościeżnicowych UA 75 do stropów z ugięciem do 6 cm ,RIGIPS,1378,1,szt,0.31,,,,,,,1,paczka
319,Kątownik mocujący do profili ościeżnicowych UA 100 do stropów z ugięciem do 6 cm ,RIGIPS,1379,1,szt,0.43,,,,,,,1,paczka
320,Katownik mocujący do sufitów przęsłowych,RIGIPS,1380,1,szt,0.25,,,,,,,1,paczka
321,Katownik mocujący do sufitów przęsłowych do belek stalowych,RIGIPS,1381,1,szt,0.15,,,,,,,1,paczka
323,Śruba mocująca M5x16,RIGIPS,1383,1,szt,0.02,,,,,,,1,paczka
324,Łącznik krzyżowy do profili UA 50/ CD 60,RIGIPS,1384,1,szt,0.07,,,,,1,,1,paczka
325,Wieszak noniuszowy dolny do profila UA50,RIGIPS,1385,1,szt,0.05,,,15,,,,1,paczka
326,Łącznik akustyczny GAB3 ,RIGIPS,1386,1,szt,0.2,,,,,,,1,paczka
327,Uchwyt ES 60/125 akustyczny ,RIGIPS,1387,1,szt,0.08,,,,,,,1,paczka
328,Wieszak akustyczny 70,RIGIPS,1388,1,szt,0.05,,,,,,,1,paczka
329,Łącznik akustyczny do ścian 2xCW,RIGIPS,1389,1,szt,0.16,,105,,,,,1,paczka
330,Łącznik krzyżowy Hydroprofil do profila CD 60 – konstr. 2-poz.,RIGIPS,1390,1,szt,0.05,,,,,,,1,paczka
331,Łącznik poprzeczny Hydroprofil do profili CD 60 - konst. 1-poz.,RIGIPS,1391,1,szt,0.05,,,,,,,1,paczka
332,Łącznik wzdłużny Hydroprofil do profili CD 60,RIGIPS,1392,1,szt,0.06,,,,,,,1,paczka
333,Uchwyt prosty ES 60/75 Hydroprofil do profili CD 60,RIGIPS,1393,1,szt,0.05,,75,,,,,1,paczka
334,Uchwyt prosty ES 60/125 Hydroprofil do profili CD 60,RIGIPS,1394,1,szt,0.06,,125,,,,,1,paczka
335,Wieszak obrotowy noniusz Hydroprofil do profili CD 60,RIGIPS,1395,1,szt,0.06,,,15,,,,1,paczka
336,Część górna wieszaka noniuszowego Hydroprofil,RIGIPS,1396,1,szt,0.05,,290,,,,,1,paczka
336,Część górna wieszaka noniuszowego Hydroprofil,RIGIPS,1397,1,szt,0.09,,490,12,,,,1,paczka
337,Łącznik noniuszowy Hydroprofil,RIGIPS,1398,1,szt,0.02,,90,12,,,,1,paczka
338,Przedłużka noniusza Hydroprofil,RIGIPS,1399,1,szt,0.6,,3000,15,,,,1,paczka
339,Klamra zabezpieczająca do noniusza Hydroprofil (zawleczka) ,RIGIPS,1400,1,szt,0.01,,,,,,,1,paczka
340,Łącznik krzyżowy C5M do profila CD 60 specjalnego C5M konstr. 2-poz,RIGIPS,1401,1,szt,0.05,,,,,,,1,paczka
341,Łącznik wzdłużny C5M do profila CD 60 specjalnego C5M,RIGIPS,1402,1,szt,0.06,,,,,,,1,paczka
342,Uchwyt do profili CD 60 specjalnych C5M,RIGIPS,1403,1,szt,0.04,,65,,,,,1,paczka
342,Uchwyt do profili CD 60 specjalnych C5M,RIGIPS,1404,1,szt,0.12,,125,,,,,1,paczka
343,Wieszak kotwowy noniusz C5M do profili CD60 specjalnych C5M,RIGIPS,1405,1,szt,0.05,,,15,,,,1,paczka
344,Część górna wieszaka noniuszowego C5M,RIGIPS,1406,1,szt,0.05,,290,12,,,,1,paczka
344,Część górna wieszaka noniuszowego C5M,RIGIPS,1407,1,szt,0.09,,490,12,,,,1,paczka
344,Część górna wieszaka noniuszowego C5M,RIGIPS,1408,1,szt,0.17,,990,12,,,,1,paczka
344,Część górna wieszaka noniuszowego C5M,RIGIPS,1409,1,szt,0.25,,1490,12,,,,1,paczka
345,Klamra zabezpieczająca do noniusza C5M (zawleczka ze stali nierdzewnej),RIGIPS,1410,1,szt,0.01,,,,,,,1,paczka
346,Wieszak antykorozyjny z noniuszem do profili nośnych Quick-Lock ,RIGIPS,1411,1,szt,0.05,,,,,,,1,paczka
346,Wieszak antykorozyjny z noniuszem do profili nośnych Quick-Lock ,RIGIPS,1412,1,szt,0.05,,,,,,,1,paczka
347,Wieszak z elementem rozprężnym do profili nośnych QUICK-LOCK®,RIGIPS,1413,1,szt,0.04,,110,,,,,1,paczka
348,Wieszak z noniuszem do profili nośnych QUICK-LOCK®,RIGIPS,1414,1,szt,0.04,,,15,,,,1,paczka
349,Sprężyna wieszakowa podwójna ,RIGIPS,1415,1,szt,0.01,,,,,,,1,paczka
350,Wieszak bezpośredni ,RIGIPS,1416,1,szt,0.3,,,,,,,1,paczka
350,Wieszak bezpośredni ,RIGIPS,1417,1,szt,0.3,,,,,,,1,paczka
350,Wieszak bezpośredni ,RIGIPS,1418,1,szt,0.3,,,,,,,1,paczka
350,Wieszak bezpośredni ,RIGIPS,1419,1,szt,0.3,,,,,,,1,paczka
351,Sprężyna przyścienna ,RIGIPS,1420,1,szt,0.01,,,,,,,1,paczka
352,Sprężynka dociskowa do płyt sufitowych ,RIGIPS,1421,1,szt,0.01,,,,,,,1,paczka
353,Łącznik poprzeczny CROSS-LOCK GS ,RIGIPS,1422,1,szt,0.03,,,,,,,1,paczka
354,Nakładka łącznik poprzeczny do profili T ,RIGIPS,1423,1,szt,0.02,,,,,,,1,paczka
355,Pręt wieszakowy z hakiem,RIGIPS,1424,1,szt,0.01,,125,,,,,1,paczka
355,Pręt wieszakowy z hakiem,RIGIPS,1425,1,szt,0.03,,250,,,,,1,paczka
355,Pręt wieszakowy z hakiem,RIGIPS,1426,1,szt,0.05,,500,,,,,1,paczka
356,Nakładka maskująca kątownik ,RIGIPS,1427,1,szt,0.01,,,,,,,1,paczka
356,Nakładka maskująca kątownik ,RIGIPS,1428,1,szt,0.01,,,,,,,1,paczka
357,Wkręty TN,RIGIPS,1429,1,paczka,1.43,3.5,25,,,,,12,paczka
357,Wkręty TN,RIGIPS,1430,1,paczka,1.72,3.5,25,,,,,10,paczka
357,Wkręty TN,RIGIPS,1431,1,paczka,1.86,3.5,35,,,,,12,paczka
357,Wkręty TN,RIGIPS,1432,1,paczka,2.23,3.5,35,,,,,10,paczka
357,Wkręty TN,RIGIPS,1433,1,paczka,1.17,3.5,45,,,,,12,paczka
357,Wkręty TN,RIGIPS,1434,1,paczka,1.39,3.5,55,,,,,12,paczka
357,Wkręty TN,RIGIPS,1435,1,paczka,1.22,3.5,70,,,,,12,paczka
357,Wkręty TN,RIGIPS,1471,1,BST,0.31,3.5,25,,,,,1,paczka
357,Wkręty TN,RIGIPS,1472,1,BST,0.38,3.5,35,,,,,1,paczka
357,Wkręty TN,RIGIPS,1473,1,BST,0.25,3.5,45,,,,,1,paczka
358,Wkręty TD,RIGIPS,1436,1,paczka,1.4,3.5,25,,,,,1,paczka
358,Wkręty TD,RIGIPS,1437,1,paczka,1.78,3.5,35,,,,,1,paczka
358,Wkręty TD,RIGIPS,1438,1,paczka,1.15,3.5,45,,,,,1,paczka
358,Wkręty TD,RIGIPS,1439,1,paczka,1.35,3.5,55,,,,,1,paczka
358,Wkręty TD,RIGIPS,1440,1,paczka,1.18,3.5,70,,,,,1,paczka
358,Wkręty TD,RIGIPS,1474,1,BST,0.31,3.5,25,,,,,1,paczka
358,Wkręty TD,RIGIPS,1475,1,BST,0.38,3.5,35,,,,,1,paczka
358,Wkręty TD,RIGIPS,1476,1,BST,0.13,3.5,45,,,,,1,paczka
358,Wkręty TD,RIGIPS,1477,1,BST,0.28,3.5,55,,,,,1,paczka
359,Wkręty TB  ,RIGIPS,1441,1,paczka,1.56,3.5,25,,,,,1,paczka
359,Wkręty TB  ,RIGIPS,1442,1,paczka,2.02,3.5,35,,,,,1,paczka
359,Wkręty TB  ,RIGIPS,1443,1,paczka,1.28,3.5,45,,,,,1,paczka
359,Wkręty TB  ,RIGIPS,1444,1,paczka,0.7,3.5,55,,,,,1,paczka
359,Wkręty TB  ,RIGIPS,1478,1,BST,0.17,3.5,25,,,,,1,paczka
359,Wkręty TB  ,RIGIPS,1479,1,BST,0.22,3.5,35,,,,,1,paczka
360,Wkręty GLASROC F (Ridurit) ,RIGIPS,1445,1,paczka,2.6,3.5,40,,,,,1,paczka
360,Wkręty GLASROC F (Ridurit) ,RIGIPS,1446,1,paczka,3.1,3.5,50,,,,,1,paczka
360,Wkręty GLASROC F (Ridurit) ,RIGIPS,1447,1,paczka,3.2,3.5,58,,,,,1,paczka
360,Wkręty GLASROC F (Ridurit) ,RIGIPS,1448,1,paczka,2.34,3.5,70,,,,,1,paczka
361,Wkręty Rigidur,RIGIPS,1449,1,paczka,1.8,3.9,19,,,,,1,paczka
361,Wkręty Rigidur,RIGIPS,1450,1,paczka,1.9,3.9,22,,,,,1,paczka
361,Wkręty Rigidur,RIGIPS,1451,1,paczka,2,3.5,30,,,,,1,paczka
361,Wkręty Rigidur,RIGIPS,1452,1,paczka,2.15,3.5,40,,,,,1,paczka
361,Wkręty Rigidur,RIGIPS,1453,1,paczka,2.3,3.5,50,,,,,1,paczka
362,Wkręty „Pchełki”,RIGIPS,1454,1,paczka,1.3,3.9,11,,,,,1,paczka
362,Wkręty „Pchełki”,RIGIPS,1456,1,paczka,1.3,3.5,10,,,,,1,paczka
362,Wkręty „Pchełki”,RIGIPS,1480,1,BST,0.13,3.9,11,,,,,1,paczka
363,Wkręty „płyta – płyta”,RIGIPS,1455,1,paczka,2,5.5,38,,,,,1,paczka
365,Wkręty Aquaroc Interior HB ,RIGIPS,1457,1,paczka,1,3.5,25,,,,,1,paczka
365,Wkręty Aquaroc Interior HB ,RIGIPS,1458,1,paczka,2,3.5,41,,,,,1,paczka
366,Wkręty HartFix ,RIGIPS,1459,1,paczka,1.8,3.9,25,,,,,1,paczka
366,Wkręty HartFix ,RIGIPS,1460,1,paczka,2.2,3.9,35,,,,,1,paczka
367,Wkręty Habito,RIGIPS,1461,1,paczka,1.9,4.2,41,,,,,1,paczka
368,Wkręty RIGITONE,RIGIPS,1462,1,paczka,0.8,3.5,30,,,,,1,paczka
369,Kołek wbijany z kapturkiem ,RIGIPS,1463,1,paczka,0.92,6,40,,,,,1,paczka
369,Kołek wbijany z kapturkiem ,RIGIPS,1464,1,paczka,0.62,6,60,,,,,1,paczka
369,Kołek wbijany z kapturkiem ,RIGIPS,1481,1,BST,0.15,6,40,,,,,1,paczka
369,Kołek wbijany z kapturkiem ,RIGIPS,1482,1,BST,0.17,6,60,,,,,1,paczka
370,Kołek wbijany  ,RIGIPS,1465,1,paczka,0.7,6,80,,,,,1,paczka
370,Kołek wbijany  ,RIGIPS,1466,1,paczka,0.75,8,60,,,,,1,paczka
370,Kołek wbijany  ,RIGIPS,1467,1,paczka,0.79,8,80,,,,,1,paczka
370,Kołek wbijany  ,RIGIPS,1468,1,paczka,0.85,8,100,,,,,1,paczka
371,Dybel sufitowy stalowy,RIGIPS,1469,1,paczka,1.2,6,40,,,,,1,paczka
371,Dybel sufitowy stalowy,RIGIPS,1470,1,paczka,1.66,6,65,,,,,1,paczka
371,Dybel sufitowy stalowy,RIGIPS,1483,1,BST,0.15,6,40,,,,,1,paczka
374,Taśma uszczelniająca piankowa RIGIPS,RIGIPS,1484,1,szt,0.18,,30000,30,,3,,1,paczka
374,Taśma uszczelniająca piankowa RIGIPS,RIGIPS,1485,1,szt,0.22,,30000,50,,3,,1,paczka
374,Taśma uszczelniająca piankowa RIGIPS,RIGIPS,1486,1,szt,0.33,,30000,70,,3,,1,paczka
374,Taśma uszczelniająca piankowa RIGIPS,RIGIPS,1487,1,szt,0.41,,30000,95,,3,,1,paczka
375,FibaTape – siatka spoinowa samoprzylepna RIGIPS,RIGIPS,1488,1,szt,0.06,,20000,48,,,,1,paczka
375,FibaTape – siatka spoinowa samoprzylepna RIGIPS,RIGIPS,1489,1,szt,0.28,,90000,48,,,,1,paczka
376,FibaTape – siatka reperacyjna RIGIPS,RIGIPS,1490,1,szt,0.2,,20000,150,,,,1,paczka
377,Taśma spoinowa szklana RIGIPS,RIGIPS,1491,1,szt,0.04,,25000,50,,,,1,paczka
377,Taśma spoinowa szklana RIGIPS,RIGIPS,1492,1,szt,0.08,,50000,50,,,,1,paczka
378,Taśma spoinowa papierowa RIGIPS,RIGIPS,1493,1,szt,0.7,,75000,50,,,,1,paczka
379,Taśma samoprzylepna RIGIPS do spoin ślizgowych,RIGIPS,1494,1,szt,0.4,,60000,50,,,,1,paczka
380,Taśma spoinowa Aquaroc (odporna na związki alkaliczne) ,RIGIPS,1495,1,szt,0.06,,20000,48,,,,1,paczka
381,FibaTape – siatka spoinowa samoprzylepna RIGIPS Mold-X(Hydro) do płyt Glasroc H Ocean,RIGIPS,1496,1,szt,0.31,,90000,48,,,,1,paczka
382,Specjalna taśma narożnikowa NO-COAT® z rdzeniem z kopolimeru,RIGIPS,1497,1,szt,1.82,,30000,83,,,,1,paczka
383,Specjalna taśma narożnikowa AquaBead® z rdzeniem z kopolimeru,RIGIPS,1498,1,szt,2,,25000,83,,,,1,paczka
384,Taśma dwustronna samoprzylepna RIGIPS do klejenia paroizolacji do profili ULTRASTIL®,RIGIPS,1499,1,szt,0.2,,25000,50,,,,1,paczka
385,Profil Decoline 100,RIGIPS,1500,1,szt,2.2,,3000,,,,,1,paczka
386,Narożnik aluminiowy ,RIGIPS,1501,1,szt,0.1,,2500,23,23,0.35,,1,paczka
386,Narożnik aluminiowy ,RIGIPS,1502,1,szt,0.12,,3000,23,23,0.35,,1,paczka
386,Narożnik aluminiowy ,RIGIPS,1503,1,szt,0.13,,2500,30,30,0.4,,1,paczka
386,Narożnik aluminiowy ,RIGIPS,1504,1,szt,0.15,,3000,30,30,0.4,,1,paczka
387,Półnarożnik aluminiowy,RIGIPS,1505,1,szt,0.08,,2500,22,13,,,1,paczka
387,Półnarożnik aluminiowy,RIGIPS,1506,1,szt,0.1,,3000,22,13,,,1,paczka
388,Narożnik aluminiowy z siatką,RIGIPS,1507,1,szt,0.15,,2500,72,72,,,1,paczka
388,Narożnik aluminiowy z siatką,RIGIPS,1508,1,szt,0.18,,3000,72,72,,,1,paczka
389,Profil krawędziowy PCV do płyty,RIGIPS,1509,1,szt,0.2,,2500,,,,,1,paczka
389,Profil krawędziowy PCV do płyty,RIGIPS,1510,1,szt,0.24,,3000,,,,,1,paczka
390,Spray zabezpieczający C3/C5M,RIGIPS,1511,1,szt,0.5,,,,,,,,
391,Drzwiczki rewizyjn GKBI Ściana/Sufit,RIGIPS,1512,1,szt,1.2,,,200,200,,,,
391,Drzwiczki rewizyjn GKBI Ściana/Sufit,RIGIPS,1513,1,szt,1.3,,,300,300,,,,
391,Drzwiczki rewizyjn GKBI Ściana/Sufit,RIGIPS,1514,1,szt,1.4,,,400,400,,,,
391,Drzwiczki rewizyjn GKBI Ściana/Sufit,RIGIPS,1515,1,szt,1.5,,,500,500,,,,
391,Drzwiczki rewizyjn GKBI Ściana/Sufit,RIGIPS,1516,1,szt,2,,,600,600,,,,
392,Drzwiczki rewizyjne GKBI RAL 9003 Ściana/Sufit,RIGIPS,1517,1,szt,1.2,,,200,200,,,,
392,Drzwiczki rewizyjne GKBI RAL 9003 Ściana/Sufit,RIGIPS,1518,1,szt,1.3,,,300,300,,,,
392,Drzwiczki rewizyjne GKBI RAL 9003 Ściana/Sufit,RIGIPS,1519,1,szt,1.4,,,400,400,,,,
392,Drzwiczki rewizyjne GKBI RAL 9003 Ściana/Sufit,RIGIPS,1520,1,szt,1.5,,,500,500,,,,
392,Drzwiczki rewizyjne GKBI RAL 9003 Ściana/Sufit,RIGIPS,1521,1,szt,2,,,600,600,,,,
393,Drzwiczki rewizyjne GKBI Ściana/Sufit,RIGIPS,1522,1,szt,1.2,,,200,200,,,,
393,Drzwiczki rewizyjne GKBI Ściana/Sufit,RIGIPS,1523,1,szt,1.3,,,300,300,,,,
393,Drzwiczki rewizyjne GKBI Ściana/Sufit,RIGIPS,1524,1,szt,1.4,,,400,400,,,,
393,Drzwiczki rewizyjne GKBI Ściana/Sufit,RIGIPS,1525,1,szt,1.5,,,500,500,,,,
393,Drzwiczki rewizyjne GKBI Ściana/Sufit,RIGIPS,1526,1,szt,2,,,600,600,,,,
394,NO-COAT Dozownik masy Double Barrel Hopper ,RIGIPS,1527,1,szt,1,,,,,,,,
395,Rolka do narożników wewnętrznych ,RIGIPS,1528,1,szt,1,,,,,,,,
396,Rolka do narożników zewnętrznych ,RIGIPS,1529,1,szt,1,,,,,,,,
397,Rolka do narożników jednostronna ,RIGIPS,1530,1,szt,1,,,,,,,,
398,Drewniany uchwyt do rolek,RIGIPS,1531,1,szt,1,,1500,,,,,,
399,Ostrze do BLADE RUNNER 6 szt./pak ,RIGIPS,1532,1,paczka,0.15,,,,,,,,
400,RIGITONE zestaw do spoinowania Vario,RIGIPS,1533,1,szt,3,,,,,,,,
401,RIGITONE pistolet do masy gotowej RIGITONE Mix,RIGIPS,1534,1,szt,1,,,,,,,,
402,Dysza do spoinowania płyt RIGITONE masą Vario lub RIGITONE Mix,RIGIPS,1535,1,szt,0.1,,,,,,,,
403,Adapter do pistoletu do dyszy RIGITONE,RIGIPS,1536,1,szt,0.1,,,,,,,,
404,RIGITONE ustawiacze do płyt 8/18 ,RIGIPS,1537,1,KRT,0.2,,,,,,,,
405,RIGITONE ustawiacze do płyt 8-15-20 ,RIGIPS,1538,1,KRT,0.2,,,,,,,,
406,RIGITONE ustawiacze do płyt 12/25 ,RIGIPS,1539,1,KRT,0.2,,,,,,,,
407,Klapa rewizyjna p.poż EI30,RIGIPS,1540,1,szt,13,,,200,200,,,,
407,Klapa rewizyjna p.poż EI30,RIGIPS,1541,1,szt,15,,,250,250,,,,
407,Klapa rewizyjna p.poż EI30,RIGIPS,1542,1,szt,16,,,250,300,,,,
407,Klapa rewizyjna p.poż EI30,RIGIPS,1543,1,szt,18,,,300,300,,,,
407,Klapa rewizyjna p.poż EI30,RIGIPS,1544,1,szt,20,,,350,450,,,,
407,Klapa rewizyjna p.poż EI30,RIGIPS,1545,1,szt,20,,,400,400,,,,
407,Klapa rewizyjna p.poż EI30,RIGIPS,1546,1,szt,25,,,500,500,,,,
407,Klapa rewizyjna p.poż EI30,RIGIPS,1547,1,szt,30,,,600,600,,,,
407,Klapa rewizyjna p.poż EI30,RIGIPS,1548,1,szt,40,,,600,800,,,,
407,Klapa rewizyjna p.poż EI30,RIGIPS,1549,1,szt,50,,,800,800,,,,
408,Klapa rewizyjna p.poż EI60,RIGIPS,1550,1,szt,13.5,,,200,200,,,,
408,Klapa rewizyjna p.poż EI60,RIGIPS,1551,1,szt,15.5,,,250,250,,,,
408,Klapa rewizyjna p.poż EI60,RIGIPS,1552,1,szt,16.5,,,250,300,,,,
408,Klapa rewizyjna p.poż EI60,RIGIPS,1553,1,szt,18.5,,,300,300,,,,
408,Klapa rewizyjna p.poż EI60,RIGIPS,1554,1,szt,20.5,,,350,450,,,,
408,Klapa rewizyjna p.poż EI60,RIGIPS,1555,1,szt,20.5,,,400,400,,,,
408,Klapa rewizyjna p.poż EI60,RIGIPS,1556,1,szt,25.5,,,500,500,,,,
408,Klapa rewizyjna p.poż EI60,RIGIPS,1557,1,szt,30.5,,,600,600,,,,
408,Klapa rewizyjna p.poż EI60,RIGIPS,1558,1,szt,40.5,,,600,800,,,,
408,Klapa rewizyjna p.poż EI60,RIGIPS,1559,1,szt,50.5,,,800,800,,,,
409,Klapa rewizyjna p.poż EI120,RIGIPS,1560,1,szt,14,,,200,200,,,,
409,Klapa rewizyjna p.poż EI120,RIGIPS,1561,1,szt,16,,,250,250,,,,
409,Klapa rewizyjna p.poż EI120,RIGIPS,1562,1,szt,17,,,250,300,,,,
409,Klapa rewizyjna p.poż EI120,RIGIPS,1563,1,szt,19,,,300,300,,,,
409,Klapa rewizyjna p.poż EI120,RIGIPS,1564,1,szt,21,,,250,450,,,,
409,Klapa rewizyjna p.poż EI120,RIGIPS,1565,1,szt,21,,,400,400,,,,
409,Klapa rewizyjna p.poż EI120,RIGIPS,1566,1,szt,26,,,500,500,,,,
409,Klapa rewizyjna p.poż EI120,RIGIPS,1567,1,szt,31,,,600,600,,,,
409,Klapa rewizyjna p.poż EI120,RIGIPS,1568,1,szt,41,,,600,800,,,,
409,Klapa rewizyjna p.poż EI120,RIGIPS,1569,1,szt,51,,,800,800,,,,
410,Profil sufitowy CD Standard PER,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3822,1,M,,,,,,0.5,,,
411,Profil sufitowy przyścienny UD Standard PER,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3823,1,M,,,,,,0.5,,,
412,Profil ścienny ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3824,1,M,,,,,,0.5,,,
412,Profil ścienny ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3825,1,M,,,,,,0.5,,,
412,Profil ścienny ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3826,1,M,,,,,,0.5,,,
412,Profil ścienny ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3827,1,M,,,,,,0.5,,,
412,Profil ścienny ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3828,1,M,,,,,,0.5,,,
412,Profil ścienny ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3829,1,M,,,,,,0.5,,,
435,PVC GEWEBE-ECKSCHUTZ-SCHIENE listwa naroznikowa z siatka plastikowa,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3830,1,szt,,,2500,20,,,,1,paczka
435,PVC GEWEBE-ECKSCHUTZ-SCHIENE listwa naroznikowa z siatka plastikowa,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3831,1,szt,,,3000,20,,,,1,paczka
435,PVC GEWEBE-ECKSCHUTZ-SCHIENE listwa naroznikowa z siatka plastikowa,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3832,1,szt,,,2500,25,,,,1,paczka
435,PVC GEWEBE-ECKSCHUTZ-SCHIENE listwa naroznikowa z siatka plastikowa,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3833,1,szt,,,3000,25,,,,1,paczka
436,ALU SOCKELPROFIL / SOCKELSCHIENEN ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3834,1,szt,,,2500,50,,,,1,paczka
436,ALU SOCKELPROFIL / SOCKELSCHIENEN ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3835,1,szt,,,2500,60,,,,1,paczka
436,ALU SOCKELPROFIL / SOCKELSCHIENEN ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3836,1,szt,,,2500,80,,,,1,paczka
436,ALU SOCKELPROFIL / SOCKELSCHIENEN ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3837,1,szt,,,2500,100,,,,1,paczka
436,ALU SOCKELPROFIL / SOCKELSCHIENEN ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3838,1,szt,,,2500,120,,,,1,paczka
436,ALU SOCKELPROFIL / SOCKELSCHIENEN ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3839,1,szt,,,2500,140,,,,1,paczka
436,ALU SOCKELPROFIL / SOCKELSCHIENEN ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3840,1,szt,,,2500,150,,,,1,paczka
436,ALU SOCKELPROFIL / SOCKELSCHIENEN ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3841,1,szt,,,2500,180,,,,1,paczka
436,ALU SOCKELPROFIL / SOCKELSCHIENEN ,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3842,1,szt,,,2500,200,,,,1,paczka
437,ANPUTZLEISTE – LEIBUNGSPROFIL / FENSTER/TÜR-ANPUTZLEISTE listwa okienna/drzwiowa z siatka,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3843,1,szt,,,,2500,,,,,
437,ANPUTZLEISTE – LEIBUNGSPROFIL / FENSTER/TÜR-ANPUTZLEISTE listwa okienna/drzwiowa z siatka,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3844,1,szt,,,,3000,,,,,
439,SOCKELABSCHLUSSPROFIL PVC / EINSCHUBPROFIL listwa cokolowa z siatka,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3846,1,szt,,,,2500,,,,,
439,SOCKELABSCHLUSSPROFIL PVC / EINSCHUBPROFIL listwa cokolowa z siatka,BAUDISCOUNT PROFILE & TROCKENBAU ZUBEHÖR,3847,1,szt,,,,3000,,,,,
441,DÄMMSTOFFDÜBEL (SCHLAGDÜBEL) MIT KUNSTSTOFFDORN kolek plastikowy z ETA,Wkręt-met,3850,1,szt,,10,120,,,,,1,paczka
441,DÄMMSTOFFDÜBEL (SCHLAGDÜBEL) MIT KUNSTSTOFFDORN kolek plastikowy z ETA,Wkręt-met,3851,1,szt,,10,140,,,,,1,paczka
441,DÄMMSTOFFDÜBEL (SCHLAGDÜBEL) MIT KUNSTSTOFFDORN kolek plastikowy z ETA,Wkręt-met,3852,1,szt,,10,160,,,,,1,paczka
441,DÄMMSTOFFDÜBEL (SCHLAGDÜBEL) MIT KUNSTSTOFFDORN kolek plastikowy z ETA,Wkręt-met,3853,1,szt,,10,180,,,,,1,paczka
441,DÄMMSTOFFDÜBEL (SCHLAGDÜBEL) MIT KUNSTSTOFFDORN kolek plastikowy z ETA,Wkręt-met,3854,1,szt,,10,200,,,,,1,paczka
441,DÄMMSTOFFDÜBEL (SCHLAGDÜBEL) MIT KUNSTSTOFFDORN kolek plastikowy z ETA,Wkręt-met,3855,1,szt,,10,220,,,,,1,paczka
441,DÄMMSTOFFDÜBEL (SCHLAGDÜBEL) MIT KUNSTSTOFFDORN kolek plastikowy z ETA,Wkręt-met,3856,1,szt,,10,260,,,,,1,paczka
